timestamp,price,volume,coin
2018-08-31,7037.580078125,4495650000,btc
2018-09-01,7193.25,4116050000,btc
2018-09-02,7272.72021484375,4329540000,btc
2018-09-03,7260.06005859375,4087760000,btc
2018-09-04,7361.66015625,4273640000,btc
2018-09-05,6792.830078125,5800460000,btc
2018-09-06,6529.169921875,5523470000,btc
2018-09-07,6467.06982421875,4264680000,btc
2018-09-08,6225.97998046875,3835060000,btc
2018-09-09,6300.85986328125,3671890000,btc
2018-09-10,6329.7001953125,3714100000,btc
2018-09-11,6321.2001953125,3849910000,btc
2018-09-12,6351.7998046875,4064230000,btc
